chats,1,2,3,4,5
pogchamp pogchamp pogchamp pogchamp pogchamp pogchamp pogchamp,1,0,0,0,0
wwwwww,1,0,0,0,0
joebartbusiness,1,0,0,0,0
so nice,1,0,0,0,0
w,1,0,0,0,0
epik,1,0,0,0,0
w shaders,1,0,0,0,0
wwww,1,0,0,0,0
lets fucking gooooooooooooooo,1,0,0,0,0
joe youre balding,1,0,0,0,0
wwwwww mod,1,0,0,0,0
bro i just finished streaming minecraft,1,0,0,0,0
joebartwebelieve,0,0,1,0,0
nasa pc,0,0,1,0,0
pc running on fumes,0,0,1,0,0
yikes,0,0,1,0,0
w shaders,0,0,1,0,0
isnt that k god damn,0,0,1,0,0
howd you get this mod,0,0,1,0,0
pogbones pogbones pogbones pogbones,0,0,1,0,0
jeez looks cold though,0,0,1,0,0
w,0,0,1,0,0
joebartbusiness,1,0,0,0,0
the rise of inch,1,0,0,0,0
hola,1,0,0,0,0
w inch,1,0,0,0,0
in in,1,0,0,0,0
hey joesiph,1,0,0,0,0
hey joe,1,0,0,0,0
hi,1,0,0,0,0
joee,1,0,0,0,0
i love you joe thanks for the content keep it up man,1,0,0,0,0
joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
w,0,0,1,0,0
lollllll,0,0,1,0,0
w joe,0,0,1,0,0
daisy,0,0,1,0,0
hey guys welcome back to my chanell,0,0,1,0,0
l friends,0,0,1,0,0
w inch,0,0,1,0,0
chat shall listen to me,0,0,1,0,0
w inch,0,0,1,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
yes,1,0,0,0,0
bro,1,0,0,0,0
yes,1,0,0,0,0
all hail inch,1,0,0,0,0
yes,1,0,0,0,0
stream rocket league plzzzz,1,0,0,0,0
yes,1,0,0,0,0
yes,1,0,0,0,0
ok master,1,0,0,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
biblethump biblethump biblethump brooooooooooooooooooooooooooooooooooooo ur so hottttttt,1,0,0,0,0
hi,1,0,0,0,0
all hail supreme ruler inch,1,0,0,0,0
w shaders,1,0,0,0,0
capture a dolphin,1,0,0,0,0
inch,1,0,0,0,0
hi,1,0,0,0,0
all hail inch,1,0,0,0,0
how did you fix your mic,1,0,0,0,0
joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
same,1,0,0,0,0
are u gonna watch the eagles game,1,0,0,0,0
none,1,0,0,0,0
nba,1,0,0,0,0
soccer,1,0,0,0,0
fifa,1,0,0,0,0
fútbol,1,0,0,0,0
soccer,1,0,0,0,0
basketball is way easier to watch,1,0,0,0,0
joebartbusiness,1,0,0,0,0
hi joe,1,0,0,0,0
basketball,1,0,0,0,0
nfl and nba,1,0,0,0,0
hockey is cool to wath,1,0,0,0,0
bro what are the mobs gonna look like,1,0,0,0,0
you can make leather horse armor,1,0,0,0,0
baseball,1,0,0,0,0
football basketball baseball and hockey,1,0,0,0,0
can i get mod,1,0,0,0,0
joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
rugby,1,0,0,0,0
so pretty,1,0,0,0,0
basketball miami heat,1,0,0,0,0
watching your stream while playing elden ring,1,0,0,0,0
woah,1,0,0,0,0
joe when will u play cooking sim again mecharobot,1,0,0,0,0
i know,1,0,0,0,0
w shaders,1,0,0,0,0
told you joe,1,0,0,0,0
joebartoof joebartlongneck,0,1,0,0,0
w,0,1,0,0,0
joe i love your streams,0,1,0,0,0
kappaross,0,1,0,0,0
yoo joe,0,1,0,0,0
biblethump biblethump biblethump biblethump biblethump biblethump biblethump,0,1,0,0,0
th,0,1,0,0,0
currently replaying gta while watching you,0,1,0,0,0
hour is a w,0,1,0,0,0
wwww,0,1,0,0,0
joebartbusiness,1,0,0,0,0
bro why would someone say that,1,0,0,0,0
ssssss youwhy youwhy youwhy,1,0,0,0,0
joe make a diamond shovel,1,0,0,0,0
puss in boots,1,0,0,0,0
diddywink,1,0,0,0,0
no way jose,1,0,0,0,0
banana,1,0,0,0,0
joe my grandma is in the hospital because of dehydration and she really needs energy if only she had a drink to make her more energized,1,0,0,0,0
crazy,1,0,0,0,0
joebartwebelieve joebartwebelieve,0,0,1,0,0
cool,0,0,1,0,0
joe if you where to release your own product what would it be,0,0,1,0,0
get flint and steel,0,0,1,0,0
w,0,0,1,0,0
can someone do the discord mod,0,0,1,0,0
are you gonna play the quarry again,0,0,1,0,0
joe right the cords,0,0,1,0,0
i love you,0,0,1,0,0
how do you get shaders,0,0,1,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
w,0,0,1,0,0
play some rap,0,0,1,0,0
w,0,0,1,0,0
play phonk,0,0,1,0,0
fbblock fbspiral,0,0,1,0,0
hope you having a good day man blacklivesmatter,0,0,1,0,0
gravity falls,0,0,1,0,0
w music,0,0,1,0,0
olive garden,0,0,1,0,0
joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
ye,0,0,1,0,0
wwwwwww,0,0,1,0,0
cap,0,0,1,0,0
cap,0,0,1,0,0
yoooo,0,0,1,0,0
w,0,0,1,0,0
dub,0,0,1,0,0
cap,0,0,1,0,0
hi jooeeeeeeee,0,0,1,0,0
ur weak as shi catjam,0,0,0,0,1
w joe,0,0,0,0,1
how did u fix the mic,0,0,0,0,1
yt,0,0,0,0,1
hi,0,0,0,0,1
hey im late what did i miss,0,0,0,0,1
i am,0,0,0,0,1
dub,0,0,0,0,1
skill issue,0,0,0,0,1
wowww,0,0,0,0,1
catjam,0,0,0,0,1
w,0,0,0,0,1
yo w shaders,0,0,0,0,1
big dubbs,0,0,0,0,1
no,0,0,0,0,1
hey joe im trying to get into streaming but i only have follower and its my alt acc i want to start to grow but im not really sure how i have followers on tiktok and on youtube,0,0,0,0,1
w joeee,0,0,0,0,1
hes evolving,0,0,0,0,1
new shaders pog,0,0,0,0,1
go,0,0,0,0,1
catjam,0,0,0,0,1
whats up bart man how are you today,0,0,0,0,1
cream banana uwu,0,0,0,0,1
are you gonna play the quarry again,0,0,0,0,1
is only technic if your weak,0,0,0,0,1
can someone do they gosh damn discord command bc it wont work for me,0,0,0,0,1
joe when is your mrbeast video coming out,0,0,0,0,1
it was august i think,0,0,0,0,1
joe i love you on all streams but you are really the most entertaining individual on twitch and i feel this is your strongest platform however i enjoy you on all,0,0,0,0,1
bro the games looks so good was there and update,0,0,0,0,1
can you say happy birthday to my dad joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
joe joe my names joe too,0,0,1,0,0
minecraft baby lets goooo,0,0,1,0,0
joe man be fr we know your weak,0,0,1,0,0
koncha,0,0,1,0,0
i can bench at least since when i was to is that good or should i put more weight,0,0,1,0,0
w chatter,0,0,1,0,0
i feel like tik tok enables people to say weird stuff on twitch,0,0,1,0,0
doritoschip,0,0,1,0,0
lmfao,0,0,1,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
im and bench kg,0,0,1,0,0
lmao,0,0,1,0,0
some needs to give joe a ps,0,0,1,0,0
joe im years old standing at and can deadlift pounds,0,0,1,0,0
im buff,0,0,1,0,0
i can bench at least since when i was to is that good or should i put more weight,0,0,1,0,0
beat his ass,0,0,1,0,0
lol,0,0,1,0,0
hi joe,0,0,1,0,0
joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
wwwwwwwwww,1,0,0,0,0
w,1,0,0,0,0
w,1,0,0,0,0
wwwwww,1,0,0,0,0
w,1,0,0,0,0
with how much weight do u do per arm how many sets do u do,1,0,0,0,0
wwwww,1,0,0,0,0
wwwww,1,0,0,0,0
wwwwwwwwwwwwww,1,0,0,0,0
joebartlongneck,0,1,0,0,0
wassup joe,0,1,0,0,0
joebartoof joebartoof,0,1,0,0,0
w,0,1,0,0,0
is a mad w,0,1,0,0,0
joe im at bdubs rn,0,1,0,0,0
ez haymakers from inch,0,1,0,0,0
im foot i would still beat you,0,1,0,0,0
when u playing switch sports,0,1,0,0,0
hello joe you are my fav streamer i mainly watch you on youtube but i created a twitch acc now,0,1,0,0,0
lul,0,0,0,1,0
guardian galay,0,0,0,1,0
dont underestimate inch,0,0,0,1,0
what are these shaders,0,0,0,1,0
i litterally csn,0,0,0,1,0
fff ggg,0,0,0,1,0
inch and inch v,0,0,0,1,0
are you gonna play the quarry again,0,0,0,1,0
ssssss ssssss ssssss ssssss ssssss,0,0,0,1,0
bros water is beautiful,0,0,0,1,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
rip,0,0,1,0,0
sometimes you walk to quick and to far so they wont teleport to you until your close enough to them,0,0,1,0,0
dogs ar dead,0,0,1,0,0
joe can you turn off music,0,0,1,0,0
cheer cheer cheer i gotta admit youre right this monitor is beautiful it makes everything so much clearer and i got it cheap asf for the quality it was a steal im an impulsive buyer i see i want i buy,0,0,1,0,0
rare joe l,0,0,1,0,0
bro how did joe loose his car,0,0,1,0,0
wooewwwwwwww,0,0,1,0,0
rip cars,0,0,1,0,0
gee wizz joe really left the cars lul,0,0,0,1,0
cod not fun anymore,0,0,0,1,0
yes,0,0,0,1,0
i like it,0,0,0,1,0
a wild mommyegirl has appeared,0,0,0,1,0
meh,0,0,0,1,0
only bc i can win points,0,0,0,1,0
does your birthday land around the super bowl,0,0,0,1,0
hey joe im trying to get into streaming but i only have follower and its my alt acc i want to start to grow but im not really sure how i have followers on tiktok and on youtube,0,0,0,1,0
yes,0,0,0,1,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
play among us vrrr,1,0,0,0,0
w joe,1,0,0,0,0
yeah,1,0,0,0,0
rip,1,0,0,0,0
pets will only teleport to you when the chunk they are in is loaded,1,0,0,0,0
f,1,0,0,0,0
damn,1,0,0,0,0
rip,1,0,0,0,0
but it still has its moments,1,0,0,0,0
joebartlongneck,0,1,0,0,0
yes,0,1,0,0,0
sure,0,1,0,0,0
yes,0,1,0,0,0
joe any advice on crushs,0,1,0,0,0
w,0,1,0,0,0
yup,0,1,0,0,0
joe i need help finding a workout program,0,1,0,0,0
yes,0,1,0,0,0
congrats on k viewers dubbb,0,1,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
yea,0,1,0,0,0
yes,0,1,0,0,0
joe do u have rizz,0,1,0,0,0
yeahh,0,1,0,0,0
yesssss,0,1,0,0,0
zeussydeo zeussydeo zeussydeo,0,1,0,0,0
inch rizz her up,0,1,0,0,0
no,0,1,0,0,0
do you were tank tops everywhere or just on stream,0,1,0,0,0
joe ive been so mentally unstable and your the only person that made me personally happy and so ive been feeling better an happier now i hope ur life goes well and you become successful joebartwebelieve joebartwebelieve,0,0,1,0,0
easilyevan good luck with your date joebartexcited joebartexcited,0,0,1,0,0
no,0,0,1,0,0
yes,0,0,1,0,0
yess,0,0,1,0,0
i think u need diamond,0,0,1,0,0
no,0,0,1,0,0
monkey,0,0,1,0,0
no,0,0,1,0,0
yes u can joe,0,0,1,0,0
joe ive been so mentally unstable and your the only person that made me personally happy and so ive been feeling better an happier now i hope ur life goes well and you become successful joebartwebelieve joebartwebelieve,0,0,1,0,0
drugs,0,0,1,0,0
hi joseph,0,0,1,0,0
lol,0,0,1,0,0
weed rant,0,0,1,0,0
life,0,0,1,0,0
life,0,0,1,0,0
yes you can,0,0,1,0,0
thc carts,0,0,1,0,0
build a base,0,0,1,0,0
joe ive been so mentally unstable and your the only person that made me personally happy and so ive been feeling better an happier now i hope ur life goes well and you become successful joebartwebelieve,0,0,1,0,0
vibe,0,0,1,0,0
joe what do you think about minecraft tropical fish and the villager economy at hand currently,0,0,1,0,0
lava lamp,0,0,1,0,0
bro joe you should make a server for people to join,0,0,1,0,0
favourite artist,0,0,1,0,0
yea,0,0,1,0,0
how inch is one of the best chatters,0,0,1,0,0
yes,0,0,1,0,0
hey joe i shited in a washing machine any advice,0,0,1,0,0
joe ive been so mentally unstable and your the only person that made me personally happy and so ive been feeling better an happier now i hope ur life goes well and you become successful joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
theory of the universe,0,0,1,0,0
abortions,0,0,1,0,0
why do you talk in uppercase,0,0,1,0,0
cheer cheer cheer joe casually mowing the lawn,0,0,1,0,0
make it look cooler,0,0,1,0,0
the political and economical state of thw world,0,0,1,0,0
yeah i like to solve the puzzle,0,0,1,0,0
joe lets talk about deep thoughts like the first minecrsft stream,0,0,1,0,0
advice joe,0,0,1,0,0
joe ive been so mentally unstable and your the only person that made me personally happy and so ive been feeling better an happier now i hope ur life goes well and you become successful joebartheschoking joebartwebelieve,0,0,1,0,0
wait your a twitch streamer,0,0,1,0,0
what in your opinion would you say is your favorite philosophical statement,0,0,1,0,0
w,0,0,1,0,0
hello,0,0,1,0,0
raise volume,0,0,1,0,0
hey joe i shited in a washing machine any advice,0,0,1,0,0
what shaders are those,0,0,1,0,0
what do you do when u have to take a shit mid stream,0,0,1,0,0
thats better w,0,0,1,0,0
joe ive been so mentally unstable and your the only person that made me personally happy and so ive been feeling better an happier now i hope ur life goes well and you become successful joebartwebelieve,0,0,1,0,0
i am,0,0,1,0,0
i am,0,0,1,0,0
i am,0,0,1,0,0
i am hes so hot,0,0,1,0,0
ur only saying that cus u have a gf,0,0,1,0,0
cap,0,0,1,0,0
yo,0,0,1,0,0
you aremt,0,0,1,0,0
joe im talking to this girl and i cant stop smiling around her but she likes my friend what do i do,0,0,1,0,0
thoughts on andrew tate joebartwebelieve,0,0,1,0,0
ayo,0,0,1,0,0
ayoooooooo,0,0,1,0,0
w take,0,0,1,0,0
l take,0,0,1,0,0
w take,0,0,1,0,0
w joe,0,0,1,0,0
your attractive joe,0,0,1,0,0
w take,0,0,1,0,0
i want johny depp to suck my crows nest if you know what i meen,0,0,1,0,0
lul lul lul lul lul lul lul lul lul lul lul,0,0,0,1,0
stone age,0,0,0,1,0
he,0,0,0,1,0
chris hemsworth,0,0,0,1,0
s or s,0,0,0,1,0
joe bartolozzi is a very attractive actor in my opinion,0,0,0,1,0
the era jesus lived in,0,0,0,1,0
thoughts on andrew tate,0,0,0,1,0
athens,0,0,0,1,0
id stay here im a women,0,0,0,1,0
it would be funny lul lul lul lul,0,0,0,1,0
sandstond,0,0,0,1,0
wanna bet,0,0,0,1,0
leaves,0,0,0,1,0
deep slate,0,0,0,1,0
diamond,0,0,0,1,0
spruce,0,0,0,1,0
yes,0,0,0,1,0
pls dont make a dirt house,0,0,0,1,0
wood,0,0,0,1,0
joebartlongneck jojothsleep,0,1,0,0,0
joebartlonghead,0,1,0,0,0
coke or pepsi product,0,1,0,0,0
w,0,1,0,0,0
jo is weird,0,1,0,0,0
join the cult for content,0,1,0,0,0
hey guys drew binsky here joebartez joebartez joebartez,0,1,0,0,0
lava lamps tough,0,1,0,0,0
yo joseph how long have you been streaming,0,1,0,0,0
goat,0,1,0,0,0
joebartbusiness,1,0,0,0,0
joe fartolozzi,1,0,0,0,0
diorite,1,0,0,0,0
cheer cheer cheer cheer cheer why so early,1,0,0,0,0
have you ever thought about when you die your literally just nothing,1,0,0,0,0
underground base,1,0,0,0,0
he will do it,1,0,0,0,0
joe merge your iron shovels,1,0,0,0,0
joe next time you play fortnite play random dous,1,0,0,0,0
joe would you want to live in the great depression,1,0,0,0,0
joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness joebartbusiness,1,0,0,0,0
diortite,1,0,0,0,0
l osccer,1,0,0,0,0
in inch we trust,1,0,0,0,0
d ball,1,0,0,0,0
joe do you believe in any higher power like god or anything,1,0,0,0,0
tf is tee ball,1,0,0,0,0
are you doing the late night stream tonight,1,0,0,0,0
bro my dad plays picklenall,1,0,0,0,0
joebartman,1,0,0,0,0
joebartwebelieve,0,0,1,0,0
pogbones,0,0,1,0,0
what does having inch in you name do anything joe,0,0,1,0,0
the inch is a cult im tellingkyi,0,0,1,0,0
diorite,0,0,1,0,0
lmao,0,0,1,0,0
yes take over chat,0,0,1,0,0
w,0,0,1,0,0
whats harder baseball or softball,0,0,1,0,0
joe is in an anry mood,0,0,1,0,0
joebartwebelieve,0,0,1,0,0
diorite,0,0,1,0,0
taylor ham smacks tho,0,0,1,0,0
taylor ham smacks tho,0,0,1,0,0
taylor ham smacks tho,0,0,1,0,0
hi,0,0,1,0,0
same,0,0,1,0,0
cope joe,0,0,1,0,0
what are the shaders called,0,0,1,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
texas better,0,0,1,0,0
diorite,0,0,1,0,0
what shaders are you using i wanna know please,0,0,1,0,0
my moms from jersey,0,0,1,0,0
lets go michigan,0,0,1,0,0
mrbeast from north carolina put us on the map,0,0,1,0,0
joe do you think you could possibly help me with this when ever i try to by something thats like it says my card was declined and then sends me a message saying declined,0,0,1,0,0
t ball is so cringe,0,0,1,0,0
joenaldo,0,0,1,0,0
im half european joebartzooted joebartbusiness,1,0,0,0,0
itza nyokiii,1,0,0,0,0
say someting in itanian,1,0,0,0,0
joe we gotta hear some italian,1,0,0,0,0
joe we gotta hear some italian,1,0,0,0,0
joe we gotta hear some italian,1,0,0,0,0
joe is a part of the mafia,1,0,0,0,0
loll,1,0,0,0,0
can u speak italian,1,0,0,0,0
youtube comments,1,0,0,0,0
hey guys drew binsky here on my still here in this village im still trippin im seeing unicorns over here its really bad joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
lol,0,0,1,0,0
hey im walkinhere,0,0,1,0,0
are they skinwalkers,0,0,1,0,0
that dent looks bad lmao,0,0,1,0,0
wow thats bad,0,0,1,0,0
dam,0,0,1,0,0
i dont beleive in italy people,0,0,1,0,0
omg the pinned message smh,0,0,1,0,0
lol,0,0,1,0,0
hey guys drew binsky here im still here in this village im still trippin im seeing unicorns over here its really bad joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
look at pinned message,0,0,1,0,0
you remember when ludwig reacted to you on stream,0,0,1,0,0
more,0,0,1,0,0
blub lives yogurt,0,0,1,0,0
du bist halb deutsch,0,0,1,0,0
fr fr fr fr,0,0,1,0,0
joe should i study for an exam for tommorow or watch the stream,0,0,1,0,0
the bartolozzi mafia,0,0,1,0,0
i eat burger,0,0,1,0,0
lul,0,0,0,1,0
what place do you go to tho,0,0,0,1,0
fr,0,0,0,1,0
the mall food court,0,0,0,1,0
play phonk,0,0,0,1,0
fuck,0,0,0,1,0
why is joe so early,0,0,0,1,0
wtf,0,0,0,1,0
w shaders,0,0,0,1,0
its a big deal trust,0,0,0,1,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
cap,0,0,1,0,0
w fax,0,0,1,0,0
its awful,0,0,1,0,0
wwwwwwwwwwww,0,0,1,0,0
soo true,0,0,1,0,0
w take,0,0,1,0,0
familyman,0,0,1,0,0
disney world is great i dont remember much else,0,0,1,0,0
faxx,0,0,1,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
wow this chat is so immature spamming nonsense real viewers trying to learn from the game cant focus on the players and their decisions please stop,0,1,0,0,0
opinion on georgia,0,1,0,0,0
opinion on central new york,0,1,0,0,0
what about cocoa beach,0,1,0,0,0
opinion on newton ohio,0,1,0,0,0
what about chicago tho,0,1,0,0,0
puerto rico,0,1,0,0,0
so just go,0,1,0,0,0
oh,0,1,0,0,0
joebartwide joebartwide joebartwide joebartlongneck joeyyyy,0,1,0,0,0
make a cake,0,1,0,0,0
make a cake,0,1,0,0,0
llllll,0,1,0,0,0
joe go against packgod,0,1,0,0,0
lul,0,1,0,0,0
what about nashville l,0,1,0,0,0
bro lost his sneeze so hard like i lost my dad,0,1,0,0,0
lllll,0,1,0,0,0
l,0,1,0,0,0
joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
what type of house you gonna make,0,1,0,0,0
w,0,1,0,0,0
w,0,1,0,0,0
w,0,1,0,0,0
wwwwwww,0,1,0,0,0
ty,0,1,0,0,0
wwwww,0,1,0,0,0
w,0,1,0,0,0
wwwwwwwww,0,1,0,0,0
w joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
keep sum of the island not flat,0,1,0,0,0
joebartpepehands joebartpepega,0,1,0,0,0
what are those shaders,0,1,0,0,0
whats the seed,0,1,0,0,0
what shaders are you using joe,0,1,0,0,0
w,0,1,0,0,0
ااااجططططملمبحامغنخيحكفقم,0,1,0,0,0
jshhdh,0,1,0,0,0
joebartbusiness joebartbusiness joebartbusiness,0,1,0,0,0
joebartwebelieve,0,0,1,0,0
joey b,0,0,1,0,0
have u ever done drugs,0,0,1,0,0
joe use vanilla pbr texture,0,0,1,0,0
build a small house and have a secret underground base,0,0,1,0,0
you are so wrong about that,0,0,1,0,0
ive only tried edibles,0,0,1,0,0
l lungs,0,0,1,0,0
y,0,0,1,0,0
yeah,0,0,1,0,0
wsg catjam,0,0,0,0,1
yes,0,0,0,0,1
offf anyoing asfff,0,0,0,0,1
off,0,0,0,0,1
yeah,0,0,0,0,1
yes,0,0,0,0,1
ewww,0,0,0,0,1
yes,0,0,0,0,1
ewww,0,0,0,0,1
ewww,0,0,0,0,1
lul lul lul lul,0,0,0,1,0
l,0,0,0,1,0
lol l,0,0,0,1,0
ll,0,0,0,1,0
llll,0,0,0,1,0
what shader can anyone tell me what shader this is,0,0,0,1,0
play god of war ragnarok,0,0,0,1,0
l,0,0,0,1,0
l,0,0,0,1,0
w,0,0,0,1,0
are you going to the nether today joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
devil in me,0,1,0,0,0
l joe math,0,1,0,0,0
detroit was the best game,0,1,0,0,0
l take,0,1,0,0,0
high on life,0,1,0,0,0
high on life lul lul lul,0,1,0,0,0
l,0,1,0,0,0
lmao,0,1,0,0,0
im back,0,1,0,0,0
are you going to the nether today joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
cheer cheer cheer definetely r d r,0,1,0,0,0
play god of war ragnarok,0,1,0,0,0
just throw the dirt out,0,1,0,0,0
dark deception was so repetitive,0,1,0,0,0
little nightmares was fire,0,1,0,0,0
hi,0,1,0,0,0
rd dead redemption,0,1,0,0,0
high on life tbh,0,1,0,0,0
rocket league xdddd,0,1,0,0,0
are you going to the nether today joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck joebartlongneck,0,1,0,0,0
me and cruz have a goated castle,0,1,0,0,0
diamond shovel,0,1,0,0,0
yes,0,1,0,0,0
joe,0,1,0,0,0
yes,0,1,0,0,0
he already played road and complete it,0,1,0,0,0
did you ever react to our pets,0,1,0,0,0
joebartsquidward,0,1,0,0,0
joe read my chats,0,1,0,0,0
joebartbusiness,1,0,0,0,0
it was nice,1,0,0,0,0
joe goatalozzi,1,0,0,0,0
joe it wont let me play valorant i just got it and it says i need to turn on secure boot and i dont know what it means i think its talking about my bios,1,0,0,0,0
joe for how long did you survive last word,1,0,0,0,0
joe how do you know latvia,1,0,0,0,0
w inch,1,0,0,0,0
aughhh,1,0,0,0,0
laoooo,1,0,0,0,0
damnnn,1,0,0,0,0
lul lul lul,0,0,0,1,0
ok but you shit your pants,0,0,0,1,0
hi joe,0,0,0,1,0
joeooeoeoeooeoeoe,0,0,0,1,0
yesh,0,0,0,1,0
yee ssss,0,0,0,1,0
when are you gonna play fortnite for the first time,0,0,0,1,0
yeah w quiz,0,0,0,1,0
yessss,0,0,0,1,0
joe im playing minecraft on the ps stop being mean,0,0,0,1,0
joebartwebelieve,0,0,1,0,0
are you going to play as dusk falls ever,0,0,1,0,0
yes,0,0,1,0,0
what version are you playing,0,0,1,0,0
fuck kahoot,0,0,1,0,0
l kahoot,0,0,1,0,0
w reason,0,0,1,0,0
you should play elden ring,0,0,1,0,0
uwu,0,0,1,0,0
l,0,0,1,0,0
joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
you have to pay,0,0,1,0,0
have you ever watched aot,0,0,1,0,0
holy,0,0,1,0,0
l,0,0,1,0,0
hey joe,0,0,1,0,0
l kahoot,0,0,1,0,0
joe my mom has a crush on you would you leave brook for her shes btw,0,0,1,0,0
l,0,0,1,0,0
l kahoot,0,0,1,0,0
joebartwebelieve,0,0,1,0,0
suwufufucomquizworldcupbfafaffrank,0,0,1,0,0
suwufufucomquizworldcupbfafaffrank,0,0,1,0,0
l kahoot and l micro center lets get an l mincro center in chat,0,0,1,0,0
l kahoot,0,0,1,0,0
lhoooooottttt,0,0,1,0,0
summer of best game joebartolozzi,0,0,1,0,0
kahoot is an l,0,0,1,0,0
l kahoot,0,0,1,0,0
are you going to play as dusk falls ever,0,0,1,0,0
laaaassstt ddaaayyy ssuubbb biblethump biblethump biblethump biblethump biblethump joebartwebelieve joebartwebelieve joebartwebelieve,0,0,1,0,0
yes,0,0,1,0,0
yes,0,0,1,0,0
do the gravity falls music joe,0,0,1,0,0
yes,0,0,1,0,0
hi,0,0,1,0,0
how much did you survie in your last word,0,0,1,0,0
u should play phonk,0,0,1,0,0
yea,0,0,1,0,0
yes,0,0,1,0,0
joebartlongneck,0,1,0,0,0
